"species","site","year","DOY","pop","bowl","net","pop_adj","bowl_adj","net_adj"
"Lasioglossum prasinogaster","Snodgrass","2012","214","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Snodgrass","2012","230","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2013","125","2","2","0","0.436363636363636","0.436363636363636","0"
"Lasioglossum prasinogaster","Almont","2013","138","1","0","1","0.5","0","0.5"
"Lasioglossum prasinogaster","Almont","2013","156","1","1","0","0.212014134275618","0.212014134275618","0"
"Lasioglossum prasinogaster","Almont","2013","169","1","1","0","0.159574468085106","0.159574468085106","0"
"Lasioglossum prasinogaster","Almont","2013","186","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2013","205","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2013","218","5","5","0","1.01351351351351","1.01351351351351","0"
"Lasioglossum prasinogaster","Almont","2013","231","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2014","153","16","16","0","2.63013698630137","2.63013698630137","0"
"Lasioglossum prasinogaster","Almont","2014","164","5","5","0","0.872093023255814","0.872093023255814","0"
"Lasioglossum prasinogaster","Almont","2014","177","2","2","0","0.336134453781513","0.336134453781513","0"
"Lasioglossum prasinogaster","Almont","2014","199","26","26","0","4.21621621621622","4.21621621621622","0"
"Lasioglossum prasinogaster","Almont","2014","219","2","2","0","0.340909090909091","0.340909090909091","0"
"Lasioglossum prasinogaster","Almont","2015","119","21","20","1","3.97826086956522","3.47826086956522","0.5"
"Lasioglossum prasinogaster","Almont","2015","131","29","29","0","4.83333333333333","4.83333333333333","0"
"Lasioglossum prasinogaster","Almont","2015","147","3","3","0","0.495867768595041","0.495867768595041","0"
"Lasioglossum prasinogaster","Almont","2015","159","13","13","0","1.61490683229814","1.61490683229814","0"
"Lasioglossum prasinogaster","Almont","2015","176","24","24","0","2.65682656826568","2.65682656826568","0"
"Lasioglossum prasinogaster","Almont","2015","187","39","39","0","8.32740213523132","8.32740213523132","0"
"Lasioglossum prasinogaster","Almont","2015","205","13","11","2","3.29166666666667","2.29166666666667","1"
"Lasioglossum prasinogaster","Almont","2015","220","8","8","0","1.45896656534954","1.45896656534954","0"
"Lasioglossum prasinogaster","CDOT","2015","138","0","0","0","0","0","0"
"Lasioglossum prasinogaster","CDOT","2015","149","2","2","0","0.276497695852535","0.276497695852535","0"
"Lasioglossum prasinogaster","CDOT","2015","170","0","0","0","0","0","0"
"Lasioglossum prasinogaster","CDOT","2015","182","0","0","0","0","0","0"
"Lasioglossum prasinogaster","CDOT","2015","197","0","0","0","0","0","0"
"Lasioglossum prasinogaster","CDOT","2015","211","0","0","0","0","0","0"
"Lasioglossum prasinogaster","CDOT","2015","224","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2015","176","3","3","0","0.31304347826087","0.31304347826087","0"
"Lasioglossum prasinogaster","Lypps","2015","197","1","1","0","0.145985401459854","0.145985401459854","0"
"Lasioglossum prasinogaster","Lypps","2015","211","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2015","224","2","2","0","0.338983050847458","0.338983050847458","0"
"Lasioglossum prasinogaster","Seans","2015","146","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Seans","2015","160","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Seans","2015","175","2","2","0","0.237154150197628","0.237154150197628","0"
"Lasioglossum prasinogaster","Seans","2015","195","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Seans","2015","209","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Seans","2015","222","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Seans","2015","241","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2016","125","37","37","0","6.20111731843575","6.20111731843575","0"
"Lasioglossum prasinogaster","Almont","2016","142","21","20","1","3.08620689655172","2.58620689655172","0.5"
"Lasioglossum prasinogaster","Almont","2016","155","12","10","2","2.3953488372093","1.3953488372093","1"
"Lasioglossum prasinogaster","Almont","2016","172","8","6","2","1.85918854415274","0.859188544152745","1"
"Lasioglossum prasinogaster","Almont","2016","187","30","30","0","5.11363636363636","5.11363636363636","0"
"Lasioglossum prasinogaster","Almont","2016","200","6","6","0","1.47540983606557","1.47540983606557","0"
"Lasioglossum prasinogaster","Almont","2016","214","8","8","0","1.51419558359621","1.51419558359621","0"
"Lasioglossum prasinogaster","Almont","2016","232","19","19","0","3.75","3.75","0"
"Lasioglossum prasinogaster","Almont","2016","244","19","19","0","4.6530612244898","4.6530612244898","0"
"Lasioglossum prasinogaster","Lypps","2016","126","2","2","0","0.302267002518892","0.302267002518892","0"
"Lasioglossum prasinogaster","Lypps","2016","143","2","0","2","1","0","1"
"Lasioglossum prasinogaster","Lypps","2016","158","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2016","174","1","1","0","0.188087774294671","0.188087774294671","0"
"Lasioglossum prasinogaster","Lypps","2016","190","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2016","203","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2016","215","1","1","0","0.147058823529412","0.147058823529412","0"
"Lasioglossum prasinogaster","Lypps","2016","231","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Lypps","2016","243","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2017","144","17","17","0","3.06306306306306","3.06306306306306","0"
"Lasioglossum prasinogaster","Almont","2017","153","3","3","0","0.627177700348432","0.627177700348432","0"
"Lasioglossum prasinogaster","Almont","2017","167","10","10","0","1.85758513931889","1.85758513931889","0"
"Lasioglossum prasinogaster","Almont","2017","181","19","19","0","4.17582417582418","4.17582417582418","0"
"Lasioglossum prasinogaster","Almont","2017","195","12","12","0","3.6","3.6","0"
"Lasioglossum prasinogaster","Almont","2017","209","3","3","0","0.983606557377049","0.983606557377049","0"
"Lasioglossum prasinogaster","Almont","2017","223","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont","2017","236","1","1","0","0.2","0.2","0"
"Lasioglossum prasinogaster","Almont Curve","2017","144","29","29","0","3.97260273972603","3.97260273972603","0"
"Lasioglossum prasinogaster","Almont Curve","2017","153","9","9","0","2.25","2.25","0"
"Lasioglossum prasinogaster","Almont Curve","2017","167","7","7","0","1.34185303514377","1.34185303514377","0"
"Lasioglossum prasinogaster","Almont Curve","2017","181","2","2","0","0.493827160493827","0.493827160493827","0"
"Lasioglossum prasinogaster","Almont Curve","2017","195","3","3","0","0.703125","0.703125","0"
"Lasioglossum prasinogaster","Almont Curve","2017","209","2","2","0","0.444444444444444","0.444444444444444","0"
"Lasioglossum prasinogaster","Almont Curve","2017","223","0","0","0","0","0","0"
"Lasioglossum prasinogaster","Almont Curve","2017","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2009","182","2","2","0","0.338028169014085","0.338028169014085","0"
"Lasioglossum ruidosense","Beaver","2009","197","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2009","210","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2009","225","1","1","0","0.168539325842697","0.168539325842697","0"
"Lasioglossum ruidosense","Copper","2009","195","3","3","0","0.540540540540541","0.540540540540541","0"
"Lasioglossum ruidosense","Copper","2009","208","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2009","224","2","2","0","0.347826086956522","0.347826086956522","0"
"Lasioglossum ruidosense","Copper","2009","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2009","173","6","5","1","1.32417582417582","0.824175824175824","0.5"
"Lasioglossum ruidosense","Davids","2009","187","1","1","0","0.168539325842697","0.168539325842697","0"
"Lasioglossum ruidosense","Davids","2009","203","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2009","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2009","229","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2009","195","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2009","208","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2009","224","2","2","0","0.353982300884956","0.353982300884956","0"
"Lasioglossum ruidosense","Little","2009","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2009","173","4","4","0","0.509554140127389","0.509554140127389","0"
"Lasioglossum ruidosense","Tuttle","2009","187","2","2","0","0.343839541547278","0.343839541547278","0"
"Lasioglossum ruidosense","Tuttle","2009","203","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2009","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2009","229","1","1","0","0.153846153846154","0.153846153846154","0"
"Lasioglossum ruidosense","Willey","2009","173","4","4","0","0.451127819548872","0.451127819548872","0"
"Lasioglossum ruidosense","Willey","2009","187","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2009","203","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2009","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2009","229","4","4","0","0.633245382585752","0.633245382585752","0"
"Lasioglossum ruidosense","Almont","2010","178","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2010","191","1","1","0","0.189274447949527","0.189274447949527","0"
"Lasioglossum ruidosense","Almont","2010","205","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2010","223","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2010","232","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2010","245","1","1","0","0.171428571428571","0.171428571428571","0"
"Lasioglossum ruidosense","Beaver","2010","168","1","1","0","0.18348623853211","0.18348623853211","0"
"Lasioglossum ruidosense","Beaver","2010","173","4","4","0","0.62992125984252","0.62992125984252","0"
"Lasioglossum ruidosense","Beaver","2010","187","1","1","0","0.194805194805195","0.194805194805195","0"
"Lasioglossum ruidosense","Beaver","2010","201","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2010","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2010","229","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2010","240","2","2","0","0.369230769230769","0.369230769230769","0"
"Lasioglossum ruidosense","Copper","2010","169","14","13","1","3.43233082706767","2.93233082706767","0.5"
"Lasioglossum ruidosense","Copper","2010","174","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2010","188","1","1","0","0.220588235294118","0.220588235294118","0"
"Lasioglossum ruidosense","Copper","2010","207","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2010","216","4","4","0","0.810810810810811","0.810810810810811","0"
"Lasioglossum ruidosense","Copper","2010","230","2","2","0","0.337078651685393","0.337078651685393","0"
"Lasioglossum ruidosense","Copper","2010","247","8","8","0","1.46341463414634","1.46341463414634","0"
"Lasioglossum ruidosense","Davids","2010","172","1","1","0","0.153846153846154","0.153846153846154","0"
"Lasioglossum ruidosense","Davids","2010","186","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2010","200","1","1","0","0.150753768844221","0.150753768844221","0"
"Lasioglossum ruidosense","Davids","2010","214","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2010","228","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2010","241","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2010","168","3","3","0","0.514285714285714","0.514285714285714","0"
"Lasioglossum ruidosense","Gothic","2010","173","4","4","0","0.58968058968059","0.58968058968059","0"
"Lasioglossum ruidosense","Gothic","2010","187","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2010","201","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2010","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2010","229","1","1","0","0.240963855421687","0.240963855421687","0"
"Lasioglossum ruidosense","Gothic","2010","240","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2010","169","2","2","0","0.483870967741935","0.483870967741935","0"
"Lasioglossum ruidosense","Hill","2010","174","2","2","0","0.535714285714286","0.535714285714286","0"
"Lasioglossum ruidosense","Hill","2010","188","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2010","207","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2010","216","2","2","0","0.428571428571429","0.428571428571429","0"
"Lasioglossum ruidosense","Hill","2010","230","4","4","0","0.679886685552408","0.679886685552408","0"
"Lasioglossum ruidosense","Hill","2010","247","5","5","0","0.900900900900901","0.900900900900901","0"
"Lasioglossum ruidosense","Little","2010","169","14","13","1","3.53501945525292","3.03501945525292","0.5"
"Lasioglossum ruidosense","Little","2010","174","10","9","1","2.66867469879518","2.16867469879518","0.5"
"Lasioglossum ruidosense","Little","2010","188","1","1","0","0.222222222222222","0.222222222222222","0"
"Lasioglossum ruidosense","Little","2010","207","3","3","0","0.612244897959184","0.612244897959184","0"
"Lasioglossum ruidosense","Little","2010","216","6","6","0","1.22448979591837","1.22448979591837","0"
"Lasioglossum ruidosense","Little","2010","230","19","19","0","3.19327731092437","3.19327731092437","0"
"Lasioglossum ruidosense","Little","2010","247","5","5","0","0.900900900900901","0.900900900900901","0"
"Lasioglossum ruidosense","Seans","2010","168","5","5","0","0.821917808219178","0.821917808219178","0"
"Lasioglossum ruidosense","Seans","2010","173","2","2","0","0.27906976744186","0.27906976744186","0"
"Lasioglossum ruidosense","Seans","2010","187","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2010","201","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2010","215","1","1","0","0.193548387096774","0.193548387096774","0"
"Lasioglossum ruidosense","Seans","2010","229","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2010","240","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","177","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","189","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","209","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","217","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","231","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2010","248","6","5","1","1.36455331412104","0.864553314121038","0.5"
"Lasioglossum ruidosense","Tuttle","2010","172","3","2","1","1.01248799231508","0.345821325648415","0.666666666666667"
"Lasioglossum ruidosense","Tuttle","2010","186","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2010","200","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2010","214","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2010","228","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2010","241","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2010","172","3","3","0","0.502793296089385","0.502793296089385","0"
"Lasioglossum ruidosense","Willey","2010","186","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2010","200","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2010","214","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2010","228","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2010","241","3","3","0","0.523255813953488","0.523255813953488","0"
"Lasioglossum ruidosense","Beaver","2011","166","11","11","0","2.22222222222222","2.22222222222222","0"
"Lasioglossum ruidosense","Beaver","2011","179","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2011","193","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2011","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2011","223","1","1","0","0.182370820668693","0.182370820668693","0"
"Lasioglossum ruidosense","Beaver","2011","235","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2011","250","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2011","180","4","3","1","1.04711246200608","0.547112462006079","0.5"
"Lasioglossum ruidosense","Copper","2011","194","4","3","1","1.05045871559633","0.55045871559633","0.5"
"Lasioglossum ruidosense","Copper","2011","208","2","2","0","0.358208955223881","0.358208955223881","0"
"Lasioglossum ruidosense","Copper","2011","220","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2011","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2011","251","3","3","0","0.590163934426229","0.590163934426229","0"
"Lasioglossum ruidosense","Davids","2011","159","4","3","1","1.10606060606061","0.606060606060606","0.5"
"Lasioglossum ruidosense","Davids","2011","178","2","2","0","0.369230769230769","0.369230769230769","0"
"Lasioglossum ruidosense","Davids","2011","192","2","2","0","0.424028268551237","0.424028268551237","0"
"Lasioglossum ruidosense","Davids","2011","206","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2011","224","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2011","234","3","3","0","0.534124629080119","0.534124629080119","0"
"Lasioglossum ruidosense","Davids","2011","256","16","16","0","2.93577981651376","2.93577981651376","0"
"Lasioglossum ruidosense","Gothic","2011","166","3","3","0","0.681818181818182","0.681818181818182","0"
"Lasioglossum ruidosense","Gothic","2011","179","1","1","0","0.184049079754601","0.184049079754601","0"
"Lasioglossum ruidosense","Gothic","2011","193","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2011","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2011","223","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2011","235","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2011","250","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2011","165","1","1","0","0.193548387096774","0.193548387096774","0"
"Lasioglossum ruidosense","Hill","2011","180","2","2","0","0.437956204379562","0.437956204379562","0"
"Lasioglossum ruidosense","Hill","2011","194","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2011","208","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2011","220","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2011","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2011","251","2","2","0","0.402684563758389","0.402684563758389","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","168","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","187","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","196","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","210","1","1","0","0.185758513931889","0.185758513931889","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","222","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","237","3","3","0","0.548780487804878","0.548780487804878","0"
"Lasioglossum ruidosense","Kettle Ponds","2011","252","19","19","0","3.15789473684211","3.15789473684211","0"
"Lasioglossum ruidosense","Little","2011","165","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2011","180","3","3","0","0.606060606060606","0.606060606060606","0"
"Lasioglossum ruidosense","Little","2011","194","2","2","0","0.353982300884956","0.353982300884956","0"
"Lasioglossum ruidosense","Little","2011","208","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2011","220","3","3","0","0.548780487804878","0.548780487804878","0"
"Lasioglossum ruidosense","Little","2011","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2011","251","5","5","0","0.983606557377049","0.983606557377049","0"
"Lasioglossum ruidosense","Seans","2011","166","12","12","0","2.05714285714286","2.05714285714286","0"
"Lasioglossum ruidosense","Seans","2011","179","1","1","0","0.191693290734824","0.191693290734824","0"
"Lasioglossum ruidosense","Seans","2011","193","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2011","215","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2011","223","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2011","235","1","1","0","0.18018018018018","0.18018018018018","0"
"Lasioglossum ruidosense","Seans","2011","250","3","3","0","0.527859237536657","0.527859237536657","0"
"Lasioglossum ruidosense","Snodgrass","2011","168","8","8","0","1.73913043478261","1.73913043478261","0"
"Lasioglossum ruidosense","Snodgrass","2011","181","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2011","196","0","0","0","0","0","0"
"Lasioglossum ruidosense","Snodgrass","2011","210","2","2","0","0.36144578313253","0.36144578313253","0"
"Lasioglossum ruidosense","Snodgrass","2011","222","1","1","0","0.173913043478261","0.173913043478261","0"
"Lasioglossum ruidosense","Snodgrass","2011","237","2","2","0","0.427046263345196","0.427046263345196","0"
"Lasioglossum ruidosense","Snodgrass","2011","252","7","7","0","1.23529411764706","1.23529411764706","0"
"Lasioglossum ruidosense","Tuttle","2011","159","3","2","1","0.883386581469649","0.383386581469649","0.5"
"Lasioglossum ruidosense","Tuttle","2011","178","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2011","192","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2011","206","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2011","224","0","0","0","0","0","0"
"Lasioglossum ruidosense","Tuttle","2011","234","1","1","0","0.168067226890756","0.168067226890756","0"
"Lasioglossum ruidosense","Tuttle","2011","256","1","1","0","0.186915887850467","0.186915887850467","0"
"Lasioglossum ruidosense","Willey","2011","159","9","9","0","1.78217821782178","1.78217821782178","0"
"Lasioglossum ruidosense","Willey","2011","178","1","1","0","0.197368421052632","0.197368421052632","0"
"Lasioglossum ruidosense","Willey","2011","192","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2011","206","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2011","224","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2011","234","0","0","0","0","0","0"
"Lasioglossum ruidosense","Willey","2011","256","7","7","0","1.30030959752322","1.30030959752322","0"
"Lasioglossum ruidosense","Almont","2012","108","8","8","0","1.26315789473684","1.26315789473684","0"
"Lasioglossum ruidosense","Almont","2012","121","5","5","0","0.714285714285714","0.714285714285714","0"
"Lasioglossum ruidosense","Almont","2012","140","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2012","152","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2012","167","0","0","0","0","0","0"
"Lasioglossum ruidosense","Almont","2012","177","1","1","0","0.164383561643836","0.164383561643836","0"
"Lasioglossum ruidosense","Almont","2012","194","1","1","0","0.164383561643836","0.164383561643836","0"
"Lasioglossum ruidosense","Almont","2012","207","2","2","0","0.315789473684211","0.315789473684211","0"
"Lasioglossum ruidosense","Almont","2012","236","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2012","124","1","1","0","0.166666666666667","0.166666666666667","0"
"Lasioglossum ruidosense","Beaver","2012","136","21","20","1","3.35714285714286","2.85714285714286","0.5"
"Lasioglossum ruidosense","Beaver","2012","151","18","16","2","4.04761904761905","3.04761904761905","1"
"Lasioglossum ruidosense","Beaver","2012","165","1","1","0","0.175438596491228","0.175438596491228","0"
"Lasioglossum ruidosense","Beaver","2012","179","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2012","192","1","1","0","0.189873417721519","0.189873417721519","0"
"Lasioglossum ruidosense","Beaver","2012","208","0","0","0","0","0","0"
"Lasioglossum ruidosense","Beaver","2012","222","1","1","0","0.202020202020202","0.202020202020202","0"
"Lasioglossum ruidosense","Beaver","2012","240","1","1","0","0.206896551724138","0.206896551724138","0"
"Lasioglossum ruidosense","Copper","2012","131","33","33","0","4.71428571428571","4.71428571428571","0"
"Lasioglossum ruidosense","Copper","2012","142","6","6","0","1.18032786885246","1.18032786885246","0"
"Lasioglossum ruidosense","Copper","2012","156","5","3","2","1.58631921824104","0.586319218241042","1"
"Lasioglossum ruidosense","Copper","2012","170","2","2","0","0.427046263345196","0.427046263345196","0"
"Lasioglossum ruidosense","Copper","2012","184","2","2","0","0.5","0.5","0"
"Lasioglossum ruidosense","Copper","2012","200","1","1","0","0.24","0.24","0"
"Lasioglossum ruidosense","Copper","2012","213","0","0","0","0","0","0"
"Lasioglossum ruidosense","Copper","2012","227","1","1","0","0.222222222222222","0.222222222222222","0"
"Lasioglossum ruidosense","Davids","2012","122","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2012","135","8","7","1","1.55","1.05","0.5"
"Lasioglossum ruidosense","Davids","2012","150","3","3","0","0.6","0.6","0"
"Lasioglossum ruidosense","Davids","2012","163","2","2","0","0.406779661016949","0.406779661016949","0"
"Lasioglossum ruidosense","Davids","2012","178","0","0","0","0","0","0"
"Lasioglossum ruidosense","Davids","2012","191","2","2","0","0.404040404040404","0.404040404040404","0"
"Lasioglossum ruidosense","Davids","2012","206","3","3","0","0.6","0.6","0"
"Lasioglossum ruidosense","Davids","2012","221","1","1","0","0.2","0.2","0"
"Lasioglossum ruidosense","Davids","2012","233","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2012","124","2","2","0","0.338028169014085","0.338028169014085","0"
"Lasioglossum ruidosense","Gothic","2012","136","11","11","0","1.94117647058824","1.94117647058824","0"
"Lasioglossum ruidosense","Gothic","2012","151","2","2","0","0.465116279069767","0.465116279069767","0"
"Lasioglossum ruidosense","Gothic","2012","165","4","4","0","0.805369127516778","0.805369127516778","0"
"Lasioglossum ruidosense","Gothic","2012","179","2","2","0","0.41958041958042","0.41958041958042","0"
"Lasioglossum ruidosense","Gothic","2012","192","1","1","0","0.188679245283019","0.188679245283019","0"
"Lasioglossum ruidosense","Gothic","2012","208","1","1","0","0.2","0.2","0"
"Lasioglossum ruidosense","Gothic","2012","222","0","0","0","0","0","0"
"Lasioglossum ruidosense","Gothic","2012","240","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2012","131","15","15","0","2.30769230769231","2.30769230769231","0"
"Lasioglossum ruidosense","Hill","2012","142","14","11","3","5.01219512195122","2.01219512195122","3"
"Lasioglossum ruidosense","Hill","2012","156","5","4","1","1.21005917159763","0.710059171597633","0.5"
"Lasioglossum ruidosense","Hill","2012","170","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2012","184","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2012","200","0","0","0","0","0","0"
"Lasioglossum ruidosense","Hill","2012","213","1","1","0","0.206896551724138","0.206896551724138","0"
"Lasioglossum ruidosense","Hill","2012","227","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","126","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","143","3","3","0","0.41002277904328","0.41002277904328","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","158","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","173","3","3","0","0.491803278688525","0.491803278688525","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","185","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","201","3","3","0","0.545454545454545","0.545454545454545","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","214","0","0","0","0","0","0"
"Lasioglossum ruidosense","Kettle Ponds","2012","230","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2012","131","16","16","0","2.4","2.4","0"
"Lasioglossum ruidosense","Little","2012","142","34","33","1","7.28571428571429","6.28571428571429","1"
"Lasioglossum ruidosense","Little","2012","156","15","10","5","4.28571428571429","1.78571428571429","2.5"
"Lasioglossum ruidosense","Little","2012","170","3","3","0","0.640569395017794","0.640569395017794","0"
"Lasioglossum ruidosense","Little","2012","184","1","1","0","0.197368421052632","0.197368421052632","0"
"Lasioglossum ruidosense","Little","2012","200","5","5","0","1.2","1.2","0"
"Lasioglossum ruidosense","Little","2012","213","0","0","0","0","0","0"
"Lasioglossum ruidosense","Little","2012","227","0","0","0","0","0","0"
"Lasioglossum ruidosense","Seans","2012","124","7","7","0","1.2","1.2","0"
"Lasioglossum ruidosense","Seans","2012","136","4","4","0","0.631578947368421","0.631578947368421","0"
"Lasioglossum ruidosense","Seans","2012","151","2","0","2","1","0","1"
"Lasioglossum ruidosense","Seans","2012","165","0","0","0","0","0","0"
